height,timestamp,gas_used,gas_wanted,tx_count,total_fee_base,total_fee_osmo,fee_per_gas_osmo,load,max_gas,status,error
45951341,2025-10-10T22:41:16.702101+00:00,29660121,70136543,56,978905,0.978905,3.300407978780667e-08,0.09886707,300000000,ok,
45951342,2025-10-10T22:41:17.888323+00:00,7522823,10155238,10,121584,0.121584,1.6162017902056183e-08,0.025076076666666666,300000000,ok,
45951343,2025-10-10T22:41:18.958753+00:00,0,0,0,0,0.0,0.0,0.0,300000000,ok,
45951344,2025-10-10T22:41:20.906040+00:00,5175917,9856927,13,168486,0.168486,3.25519130233348e-08,0.017253056666666666,300000000,ok,
45951345,2025-10-10T22:41:22.070228+00:00,0,0,0,0,0.0,0.0,0.0,300000000,ok,
45951346,2025-10-10T22:41:23.087043+00:00,11692640,16478416,16,198425,0.198425,1.697007690307749e-08,0.03897546666666667,300000000,ok,
45951347,2025-10-10T22:41:25.172778+00:00,1314257,2508082,3,45633,0.045633,3.4721519459283836e-08,0.004380856666666667,300000000,ok,
45951348,2025-10-10T22:41:26.178261+00:00,4225517,8784350,7,115467,0.115467,2.732612364356835e-08,0.014085056666666667,300000000,ok,
45951349,2025-10-10T22:41:27.285152+00:00,1877774,2324412,6,44998,0.044998,2.396348016321453e-08,0.006259246666666667,300000000,ok,
45951350,2025-10-10T22:41:28.400913+00:00,14460430,24706969,18,338211,0.338211,2.338872357184399e-08,0.048201433333333335,300000000,ok,
45951351,2025-10-10T22:41:30.406546+00:00,7558636,13210802,11,191541,0.191541,2.534068316029506e-08,0.025195453333333333,300000000,ok,
45951352,2025-10-10T22:41:32.949998+00:00,92677,150000,1,2400,0.0024,2.5896392848279507e-08,0.00030892333333333333,300000000,ok,
45951353,2025-10-10T22:41:33.970587+00:00,94609196,269942559,182,3996491,3.996491,4.224209874904761e-08,0.31536398666666665,300000000,ok,
45951354,2025-10-10T22:41:35.119563+00:00,106184304,274762548,272,4172048,4.172048,3.929062811392539e-08,0.35394768,300000000,ok,
45951355,2025-10-10T22:41:37.404594+00:00,95132461,269684178,174,3995936,3.995936,4.200391704362615e-08,0.31710820333333334,300000000,ok,
45951356,2025-10-10T22:41:38.929292+00:00,75080349,269976455,116,3874591,3.874591,5.160592687175708e-08,0.25026783,300000000,ok,
45951357,2025-10-10T22:41:40.414516+00:00,49595680,135925303,94,1884699,1.884699,3.8001273498014346e-08,0.16531893333333333,300000000,ok,
45951358,2025-10-10T22:41:41.730182+00:00,0,0,0,0,0.0,0.0,0.0,300000000,ok,
45951359,2025-10-10T22:41:43.006173+00:00,0,0,0,0,0.0,0.0,0.0,300000000,ok,
45951360,,,,,,,,,,error,500 Server Error: Internal Server Error for url: https://osmosis-rpc.polkachu.com/block_results?height=45951360
45951361,2025-10-10T22:41:45.461069+00:00,34356574,97756700,85,1356298,1.356298,3.947710269365042e-08,0.11452191333333334,300000000,ok,
45951362,2025-10-10T22:41:46.764038+00:00,299565,429863,1,4299,0.004299,1.4350808672575235e-08,0.00099855,300000000,ok,
45951363,2025-10-10T22:41:48.309325+00:00,0,0,0,0,0.0,0.0,0.0,300000000,ok,
45951364,2025-10-10T22:41:49.348110+00:00,0,0,0,0,0.0,0.0,0.0,300000000,ok,
45951365,2025-10-10T22:41:50.460354+00:00,35177569,168200093,188,1993955,1.993955,5.668256950899592e-08,0.11725856333333333,300000000,ok,
45951366,2025-10-10T22:41:51.722151+00:00,0,0,0,0,0.0,0.0,0.0,300000000,ok,
45951367,2025-10-10T22:41:53.022434+00:00,17509947,98629852,68,1118677,1.118677,6.388808601191084e-08,0.05836649,300000000,ok,
45951368,2025-10-10T22:41:54.176328+00:00,3203282,5682362,8,108416,0.108416,3.38452874270826e-08,0.010677606666666667,300000000,ok,
45951369,2025-10-10T22:41:55.305320+00:00,4566962,10620557,10,127846,0.127846,2.7993664059390027e-08,0.015223206666666666,300000000,ok,
45951370,2025-10-10T22:41:56.501077+00:00,4496430,10206627,7,126204,0.126204,2.806760029623501e-08,0.0149881,300000000,ok,
45951371,2025-10-10T22:41:57.610472+00:00,1259274,3407731,4,84626,0.084626,6.72022133387968e-08,0.00419758,300000000,ok,
45951372,2025-10-10T22:41:58.713865+00:00,297991,683981,1,6840,0.00684,2.295371336718223e-08,0.0009933033333333332,300000000,ok,
45951373,2025-10-10T22:42:00.034314+00:00,10677215,32892605,25,435081,0.435081,4.0748547256939194e-08,0.03559071666666667,300000000,ok,
45951374,2025-10-10T22:42:01.118033+00:00,1167795,9464754,5,107082,0.107082,9.16958884050711e-08,0.00389265,300000000,ok,
45951375,2025-10-10T22:42:02.458162+00:00,8155667,13974925,14,223282,0.223282,2.7377527797542493e-08,0.027185556666666666,300000000,ok,
45951376,2025-10-10T22:42:04.533860+00:00,1333977,1659395,2,18123,0.018123,1.358569150742479e-08,0.00444659,300000000,ok,
45951377,2025-10-10T22:42:05.695043+00:00,14635977,26493689,18,455289,0.455289,3.1107523604334714e-08,0.04878659,300000000,ok,
45951378,2025-10-10T22:42:07.697960+00:00,2944757,3623869,6,36199,0.036199,1.2292695118816256e-08,0.009815856666666666,300000000,ok,
45951379,2025-10-10T22:42:08.823924+00:00,0,0,0,0,0.0,0.0,0.0,300000000,ok,
45951380,2025-10-10T22:42:09.808619+00:00,17760327,34465465,25,632358,0.632358,3.5605087676595146e-08,0.05920109,300000000,ok,
45951381,2025-10-10T22:42:10.955360+00:00,7712554,14659258,15,231488,0.231488,3.001444138997276e-08,0.025708513333333332,300000000,ok,
45951382,2025-10-10T22:42:15.312244+00:00,1907584,3230012,4,61193,0.061193,3.207879705428437e-08,0.006358613333333333,300000000,ok,
45951383,2025-10-10T22:42:16.343059+00:00,3994657,5349241,8,75887,0.075887,1.8997125410266762e-08,0.013315523333333334,300000000,ok,
45951384,2025-10-10T22:42:18.549261+00:00,7524570,14987171,9,276102,0.276102,3.6693392446345774e-08,0.0250819,300000000,ok,
45951385,2025-10-10T22:42:19.609156+00:00,5265129,8977850,7,119666,0.119666,2.272802812618646e-08,0.01755043,300000000,ok,
45951386,2025-10-10T22:42:20.621342+00:00,60567554,157413399,140,2279219,2.279219,3.763102270895734e-08,0.20189184666666668,300000000,ok,
45951387,2025-10-10T22:42:21.710401+00:00,0,0,0,0,0.0,0.0,0.0,300000000,ok,
45951388,2025-10-10T22:42:22.949199+00:00,12824908,22985499,22,321646,0.321646,2.507979004605725e-08,0.04274969333333333,300000000,ok,
45951389,2025-10-10T22:42:24.046236+00:00,423552,591081,1,8276,0.008276,1.9539513448171652e-08,0.00141184,300000000,ok,
45951390,2025-10-10T22:42:25.283476+00:00,11886134,22012260,20,288253,0.288253,2.4251198917999747e-08,0.03962044666666667,300000000,ok,
45951391,2025-10-10T22:42:26.348882+00:00,35775284,70430138,61,1266612,1.266612,3.5404666528992475e-08,0.11925094666666666,300000000,ok,
45951392,2025-10-10T22:42:30.666561+00:00,5591888,8170066,5,87820,0.08782,1.570489251572993e-08,0.018639626666666666,300000000,ok,
45951393,2025-10-10T22:42:31.733620+00:00,2173446,3304779,4,38864,0.038864,1.7881281614542067e-08,0.00724482,300000000,ok,
45951394,2025-10-10T22:42:32.774160+00:00,71212285,201032846,153,2835228,2.835228,3.9813748428378616e-08,0.23737428333333332,300000000,ok,
45951395,,,,,,,,,,error,500 Server Error: Internal Server Error for url: https://osmosis-rpc.polkachu.com/block_results?height=45951395
45951396,2025-10-10T22:42:35.012349+00:00,1252469,3489609,2,142410,0.14241,1.1370341301860565e-07,0.004174896666666666,300000000,ok,
45951397,2025-10-10T22:42:36.073440+00:00,37803356,87579958,69,1375935,1.375935,3.6397165373359975e-08,0.12601118666666666,300000000,ok,
45951398,2025-10-10T22:42:37.164772+00:00,502131,1250000,1,18751,0.018751,3.734284479548166e-08,0.00167377,300000000,ok,
45951399,2025-10-10T22:42:38.162454+00:00,37829925,83640061,80,1232088,1.232088,3.2569136735005424e-08,0.12609975,300000000,ok,
45951400,2025-10-10T22:42:39.223983+00:00,7294632,16512725,16,225553,0.225553,3.092040832217444e-08,0.02431544,300000000,ok,
45951401,2025-10-10T22:42:40.418280+00:00,4689317,8794747,8,129589,0.129589,2.763494129315634e-08,0.015631056666666667,300000000,ok,
45951402,2025-10-10T22:42:41.726864+00:00,0,0,0,0,0.0,0.0,0.0,300000000,ok,
45951403,2025-10-10T22:42:43.121526+00:00,68510244,195087059,135,2825673,2.825673,4.124453271542866e-08,0.22836748,300000000,ok,
45951404,2025-10-10T22:42:44.290624+00:00,32208036,71652452,61,1132125,1.132125,3.515038917616709e-08,0.10736012,300000000,ok,
45951405,2025-10-10T22:42:46.354984+00:00,20186073,87586700,35,1013098,1.013098,5.0187968704958115e-08,0.06728691,300000000,ok,
45951406,2025-10-10T22:42:47.389401+00:00,10329885,26370011,27,380657,0.380657,3.68500714189945e-08,0.03443295,300000000,ok,
45951407,2025-10-10T22:42:48.550463+00:00,21563386,59001016,40,973201,0.973201,4.51321049486384e-08,0.07187795333333333,300000000,ok,
45951408,2025-10-10T22:42:49.678661+00:00,19657654,88059269,37,1059515,1.059515,5.389834412590638e-08,0.06552551333333333,300000000,ok,
45951409,2025-10-10T22:42:51.857931+00:00,767999,874510,1,9874,0.009874,1.2856787573942154e-08,0.0025599966666666665,300000000,ok,
45951410,2025-10-10T22:42:53.024116+00:00,14152617,23443499,31,329076,0.329076,2.3251954037899845e-08,0.04717539,300000000,ok,
45951411,2025-10-10T22:42:57.021598+00:00,1566460,4845225,6,103404,0.103404,6.601126105996962e-08,0.005221533333333334,300000000,ok,
45951412,2025-10-10T22:42:58.019140+00:00,2608838,4336595,5,44901,0.044901,1.7211110847051446e-08,0.008696126666666667,300000000,ok,
45951413,2025-10-10T22:42:59.085201+00:00,3647779,5437961,6,124620,0.12462,3.416325385940321e-08,0.012159263333333333,300000000,ok,
45951414,2025-10-10T22:43:00.162616+00:00,21482432,71721582,48,1090404,1.090404,5.0757940255553934e-08,0.07160810666666667,300000000,ok,
45951415,2025-10-10T22:43:01.199405+00:00,3840889,5455194,9,49353,0.049353,1.2849368987231862e-08,0.012802963333333334,300000000,ok,
45951416,2025-10-10T22:43:02.359088+00:00,3436625,6995007,8,83312,0.083312,2.424238897173826e-08,0.011455416666666666,300000000,ok,
45951417,2025-10-10T22:43:03.481381+00:00,1782009,2071248,3,23184,0.023184,1.3010035302852006e-08,0.00594003,300000000,ok,
45951418,2025-10-10T22:43:04.551319+00:00,1951352,4733345,4,90529,0.090529,4.6392962417851827e-08,0.0065045066666666665,300000000,ok,
45951419,2025-10-10T22:43:05.695565+00:00,1556492,1931059,3,37934,0.037934,2.437147123146152e-08,0.0051883066666666665,300000000,ok,
45951420,2025-10-10T22:43:06.708673+00:00,8660229,14657506,11,176669,0.176669,2.0400037920475312e-08,0.02886743,300000000,ok,
45951421,2025-10-10T22:43:08.713660+00:00,3747031,16187301,9,190037,0.190037,5.071668742532421e-08,0.012490103333333334,300000000,ok,
45951422,2025-10-10T22:43:09.765839+00:00,48685943,156203247,93,2369200,2.3692,4.866291693271711e-08,0.16228647666666668,300000000,ok,
45951423,2025-10-10T22:43:10.898676+00:00,114472100,269886706,255,3808349,3.808349,3.326879650150561e-08,0.38157366666666664,300000000,ok,
45951424,2025-10-10T22:43:12.125277+00:00,95720814,269734253,211,3327465,3.327465,3.4762188712686875e-08,0.31906938,300000000,ok,
45951425,2025-10-10T22:43:16.731668+00:00,81573658,269592925,160,3734685,3.734685,4.5782978127571526e-08,0.27191219333333333,300000000,ok,
45951426,2025-10-10T22:43:18.153202+00:00,40751692,104652195,63,1493063,1.493063,3.663806155582448e-08,0.13583897333333333,300000000,ok,
45951427,2025-10-10T22:43:19.662246+00:00,66873221,177181973,139,2741403,2.741403,4.099403257396559e-08,0.22291073666666666,300000000,ok,
45951428,2025-10-10T22:43:20.804229+00:00,4353723,9352021,8,126638,0.126638,2.9087289200530213e-08,0.01451241,300000000,ok,
45951429,2025-10-10T22:43:21.986821+00:00,266120,480000,1,4802,0.004802,1.8044491206974298e-08,0.0008870666666666667,300000000,ok,
45951430,2025-10-10T22:43:23.152020+00:00,82505482,269833408,279,3363199,3.363199,4.07633398226799e-08,0.27501827333333334,300000000,ok,
45951431,2025-10-10T22:43:25.407109+00:00,40637232,96132583,88,1347402,1.347402,3.315683509152395e-08,0.13545744,300000000,ok,
45951432,2025-10-10T22:43:26.603816+00:00,8263862,19392105,16,239759,0.239759,2.901294818330703e-08,0.027546206666666666,300000000,ok,
45951433,2025-10-10T22:43:27.744565+00:00,7783076,28367838,22,339245,0.339245,4.358752246541085e-08,0.025943586666666667,300000000,ok,
45951434,2025-10-10T22:43:28.761629+00:00,8296049,15442537,33,216832,0.216832,2.6136779086044452e-08,0.027653496666666666,300000000,ok,
45951435,2025-10-10T22:43:29.969975+00:00,8472126,18607173,16,284657,0.284657,3.359924061563768e-08,0.02824042,300000000,ok,
45951436,2025-10-10T22:43:31.024927+00:00,6412169,21708277,10,267464,0.267464,4.1711938659133905e-08,0.021373896666666666,300000000,ok,
45951437,2025-10-10T22:43:32.080992+00:00,1743460,2145266,3,59321,0.059321,3.4024870085921097e-08,0.005811533333333333,300000000,ok,
45951438,2025-10-10T22:43:33.156089+00:00,3381573,7585949,8,173292,0.173292,5.1245973397587454e-08,0.01127191,300000000,ok,
45951439,2025-10-10T22:43:34.256508+00:00,4525825,16838781,7,204690,0.20469,4.522711328873741e-08,0.015086083333333333,300000000,ok,
45951440,2025-10-10T22:43:35.371828+00:00,1005695,6199770,3,117689,0.117689,1.1702255654050184e-07,0.0033523166666666665,300000000,ok,
45951441,2025-10-10T22:43:36.398271+00:00,4490195,8553355,6,97387,0.097387,2.1688813069365586e-08,0.014967316666666666,300000000,ok,
45951442,2025-10-10T22:43:37.477072+00:00,532946,1050974,1,42039,0.042039,7.888041189914175e-08,0.0017764866666666666,300000000,ok,
45951443,2025-10-10T22:43:38.509939+00:00,4936926,17761165,10,221031,0.221031,4.477097691964595e-08,0.01645642,300000000,ok,
45951444,2025-10-10T22:43:39.705241+00:00,3313947,6461988,8,76254,0.076254,2.3010023998573302e-08,0.01104649,300000000,ok,
45951445,2025-10-10T22:43:40.654078+00:00,3888099,13915898,6,138744,0.138744,3.5684276557772836e-08,0.01296033,300000000,ok,
45951446,2025-10-10T22:43:41.677029+00:00,4012998,5861069,8,76503,0.076503,1.9063802174832882e-08,0.01337666,300000000,ok,
45951447,2025-10-10T22:43:42.818410+00:00,0,0,0,0,0.0,0.0,0.0,300000000,ok,
45951448,2025-10-10T22:43:43.892462+00:00,5339877,17843952,7,258925,0.258925,4.848894459554031e-08,0.01779959,300000000,ok,
45951449,2025-10-10T22:43:44.948886+00:00,29372709,61017455,44,937807,0.937807,3.192783478023767e-08,0.09790903,300000000,ok,
45951450,2025-10-10T22:43:49.017197+00:00,11471742,29200313,18,576634,0.576634,5.0265600464166643e-08,0.03823914,300000000,ok,
45951451,,,,,,,,,,error,500 Server Error: Internal Server Error for url: https://osmosis-rpc.polkachu.com/block_results?height=45951451
45951452,2025-10-10T22:43:51.150455+00:00,27505917,143061497,42,1785029,1.785029,6.489618215600665e-08,0.09168639,300000000,ok,
45951453,2025-10-10T22:43:52.208192+00:00,5700431,13248555,7,205969,0.205969,3.613218018076177e-08,0.019001436666666666,300000000,ok,
45951454,2025-10-10T22:43:53.292458+00:00,7512296,24656175,12,265751,0.265751,3.537546976317227e-08,0.025040986666666668,300000000,ok,
45951455,2025-10-10T22:43:54.285916+00:00,7673646,14697255,12,224452,0.224452,2.9249720406701064e-08,0.02557882,300000000,ok,
45951456,2025-10-10T22:43:55.303041+00:00,4757186,8067013,10,105179,0.105179,2.210949918712449e-08,0.015857286666666668,300000000,ok,
45951457,2025-10-10T22:43:56.504762+00:00,7956001,25103442,13,411163,0.411163,5.167960637511232e-08,0.026520003333333333,300000000,ok,
45951458,2025-10-10T22:43:57.658171+00:00,4792487,8018840,8,150486,0.150486,3.1400398164877654e-08,0.01597495666666667,300000000,ok,
45951459,2025-10-10T22:43:59.675522+00:00,6013253,11501043,10,130071,0.130071,2.1630721341676462e-08,0.020044176666666667,300000000,ok,
45951460,2025-10-10T22:44:01.896033+00:00,2860309,3860754,6,47581,0.047581,1.663491601781486e-08,0.009534363333333334,300000000,ok,
45951461,2025-10-10T22:44:02.935603+00:00,0,0,0,0,0.0,0.0,0.0,300000000,ok,
45951462,2025-10-10T22:44:04.158439+00:00,1837185,4440595,2,99073,0.099073,5.3926523458443216e-08,0.00612395,300000000,ok,
45951463,2025-10-10T22:44:05.537807+00:00,17280655,43036362,28,626794,0.626794,3.627142605416288e-08,0.057602183333333334,300000000,ok,
45951464,2025-10-10T22:44:06.617106+00:00,6797919,13169137,11,253810,0.25381,3.73364260444998e-08,0.02265973,300000000,ok,
45951465,2025-10-10T22:44:07.789142+00:00,2746257,14167568,6,152816,0.152816,5.564519271138863e-08,0.00915419,300000000,ok,
45951466,2025-10-10T22:44:08.817806+00:00,10916305,14992687,19,187376,0.187376,1.7164782405768253e-08,0.03638768333333333,300000000,ok,
45951467,2025-10-10T22:44:12.867485+00:00,4527134,9732229,10,258019,0.258019,5.699389503381168e-08,0.015090446666666667,300000000,ok,
45951468,2025-10-10T22:44:14.872927+00:00,4795657,17700762,8,182267,0.182267,3.8006679793821786e-08,0.015985523333333335,300000000,ok,
45951469,2025-10-10T22:44:16.006116+00:00,3133800,4189011,7,60741,0.060741,1.9382538770821367e-08,0.010446,300000000,ok,
45951470,2025-10-10T22:44:17.053482+00:00,3286536,4344643,7,48174,0.048174,1.4657986402704854e-08,0.01095512,300000000,ok,
45951471,2025-10-10T22:44:18.104214+00:00,4927462,16899870,9,215090,0.21509,4.3651275240681715e-08,0.016424873333333333,300000000,ok,
45951472,2025-10-10T22:44:19.238477+00:00,3969705,5492019,7,78429,0.078429,1.9756883697907022e-08,0.01323235,300000000,ok,
45951473,2025-10-10T22:44:20.330442+00:00,2135733,4282360,4,80560,0.08056,3.772007081409521e-08,0.00711911,300000000,ok,
45951474,2025-10-10T22:44:21.513211+00:00,1666888,11523545,4,111190,0.11119,6.67051415572012e-08,0.0055562933333333335,300000000,ok,
45951475,2025-10-10T22:44:22.585674+00:00,1801621,2691432,3,53938,0.053938,2.993859418823382e-08,0.0060054033333333335,300000000,ok,
45951476,2025-10-10T22:44:23.621253+00:00,6416613,8132350,9,103037,0.103037,1.6057848587720655e-08,0.02138871,300000000,ok,
45951477,2025-10-10T22:44:24.680227+00:00,5721474,11526225,13,156025,0.156025,2.7270070614670274e-08,0.01907158,300000000,ok,
45951478,2025-10-10T22:44:25.711031+00:00,3797992,14471710,8,150389,0.150389,3.9596976507586114e-08,0.012659973333333333,300000000,ok,
45951479,2025-10-10T22:44:26.730590+00:00,609827,781093,3,21470,0.02147,3.520670616420723e-08,0.0020327566666666665,300000000,ok,
45951480,2025-10-10T22:44:27.999759+00:00,3700805,6401231,7,72045,0.072045,1.9467386149770118e-08,0.012336016666666666,300000000,ok,
45951481,2025-10-10T22:44:29.101000+00:00,3341704,13443681,7,144344,0.144344,4.3194729395541914e-08,0.011139013333333333,300000000,ok,
45951482,2025-10-10T22:44:30.077332+00:00,3182297,5627507,5,67385,0.067385,2.117495632871476e-08,0.010607656666666666,300000000,ok,
45951483,2025-10-10T22:44:31.283991+00:00,12250096,25911693,26,347080,0.34708,2.833283918754596e-08,0.04083365333333333,300000000,ok,
45951484,2025-10-10T22:44:32.419914+00:00,7673115,22769486,14,260661,0.260661,3.3970688566507864e-08,0.02557705,300000000,ok,
45951485,2025-10-10T22:44:33.481860+00:00,2959282,6995062,5,95013,0.095013,3.2106774548691206e-08,0.009864273333333333,300000000,ok,
45951486,2025-10-10T22:44:34.619983+00:00,1716697,2321056,3,28922,0.028922,1.6847469297144458e-08,0.005722323333333334,300000000,ok,
45951487,2025-10-10T22:44:35.428650+00:00,4669047,18234493,6,228773,0.228773,4.899779333984002e-08,0.01556349,300000000,ok,
45951488,2025-10-10T22:44:36.481407+00:00,5288019,7804818,8,108912,0.108912,2.059599256356681e-08,0.01762673,300000000,ok,
45951489,2025-10-10T22:44:38.576690+00:00,145717,300000,1,3000,0.003,2.0587851794917545e-08,0.00048572333333333335,300000000,ok,
45951490,2025-10-10T22:44:39.588869+00:00,6668210,20953213,9,351969,0.351969,5.2783130705241735e-08,0.022227366666666668,300000000,ok,
45951491,2025-10-10T22:44:40.843443+00:00,4521912,5948547,7,81740,0.08174,1.807642430900911e-08,0.01507304,300000000,ok,
45951492,2025-10-10T22:44:42.117729+00:00,3906999,5677273,8,75168,0.075168,1.923931897602226e-08,0.01302333,300000000,ok,
45951493,2025-10-10T22:44:43.103372+00:00,2228326,18760000,5,217600,0.2176,9.765177985626878e-08,0.007427753333333334,300000000,ok,
45951494,2025-10-10T22:44:44.138303+00:00,10040356,19589021,15,389048,0.389048,3.874842684860975e-08,0.03346785333333333,300000000,ok,
45951495,2025-10-10T22:44:46.128282+00:00,1181222,3644094,4,46154,0.046154,3.9073095489247576e-08,0.003937406666666666,300000000,ok,
45951496,2025-10-10T22:44:47.114664+00:00,4218599,16289716,6,176866,0.176866,4.192529320753169e-08,0.014061996666666667,300000000,ok,
45951497,2025-10-10T22:44:48.208296+00:00,295044,423950,1,4240,0.00424,1.437073792383509e-08,0.00098348,300000000,ok,
45951498,2025-10-10T22:44:49.608491+00:00,298465,538023,1,5381,0.005381,1.8028914613103714e-08,0.0009948833333333334,300000000,ok,
45951499,2025-10-10T22:44:50.868170+00:00,66983189,208961594,93,3040598,3.040598,4.5393449392204963e-08,0.22327729666666668,300000000,ok,
45951500,2025-10-10T22:44:51.934197+00:00,5812404,23752767,10,352176,0.352176,6.059042007403477e-08,0.01937468,300000000,ok,
45951501,2025-10-10T22:44:53.096516+00:00,9288517,21940921,15,295270,0.29527,3.178871288064607e-08,0.030961723333333333,300000000,ok,
45951502,2025-10-10T22:44:54.311997+00:00,3810988,11163786,9,159502,0.159502,4.1853188726912814e-08,0.012703293333333334,300000000,ok,
45951503,2025-10-10T22:44:55.374562+00:00,1788934,2801669,4,54621,0.054621,3.053270830561664e-08,0.005963113333333333,300000000,ok,
45951504,2025-10-10T22:44:56.435609+00:00,17706861,35311102,28,444647,0.444647,2.5111565511244484e-08,0.05902287,300000000,ok,
45951505,2025-10-10T22:45:00.495597+00:00,556480,829488,1,8295,0.008295,1.490619608970673e-08,0.0018549333333333334,300000000,ok,
45951506,2025-10-10T22:45:01.542715+00:00,3279015,4273787,3,78248,0.078248,2.386326381550557e-08,0.01093005,300000000,ok,
45951507,2025-10-10T22:45:02.616925+00:00,1148145,2380826,4,27222,0.027222,2.3709548881021127e-08,0.00382715,300000000,ok,
45951508,2025-10-10T22:45:03.561666+00:00,2767562,3412528,8,72641,0.072641,2.624728913028868e-08,0.009225206666666666,300000000,ok,
45951509,2025-10-10T22:45:04.656639+00:00,4143414,17503862,8,206769,0.206769,4.990305096232237e-08,0.01381138,300000000,ok,
45951510,2025-10-10T22:45:05.751612+00:00,6174357,11055104,11,201573,0.201573,3.2646800306493456e-08,0.02058119,300000000,ok,
45951511,2025-10-10T22:45:06.715473+00:00,12104478,28640387,22,354333,0.354333,2.9272885621337822e-08,0.04034826,300000000,ok,
45951512,2025-10-10T22:45:10.688305+00:00,2053466,2801975,5,22535,0.022535,1.0974128619611915e-08,0.006844886666666667,300000000,ok,
45951513,2025-10-10T22:45:11.665025+00:00,10666453,24707211,14,359779,0.359779,3.3729956903199216e-08,0.035554843333333336,300000000,ok,
45951514,2025-10-10T22:45:12.708769+00:00,2238563,12008361,5,122190,0.12219,5.458412383301252e-08,0.007461876666666666,300000000,ok,
45951515,2025-10-10T22:45:13.748919+00:00,1845809,4185518,3,45170,0.04517,2.4471654434451237e-08,0.006152696666666666,300000000,ok,
45951516,2025-10-10T22:45:14.801991+00:00,2216173,2790918,5,32430,0.03243,1.4633334130503349e-08,0.007387243333333333,300000000,ok,
45951517,2025-10-10T22:45:15.908780+00:00,6856267,26120010,11,334706,0.334706,4.8817527088720433e-08,0.022854223333333333,300000000,ok,
45951518,2025-10-10T22:45:17.963724+00:00,3814344,6604786,7,176530,0.17653,4.628056619958766e-08,0.01271448,300000000,ok,
45951519,2025-10-10T22:45:19.091703+00:00,4356623,5818601,8,85280,0.08528,1.9574794514007752e-08,0.014522076666666666,300000000,ok,
45951520,2025-10-10T22:45:20.070992+00:00,5487165,16080894,7,216291,0.216291,3.9417622761480655e-08,0.01829055,300000000,ok,
45951521,2025-10-10T22:45:22.494270+00:00,8043294,15413208,17,286437,0.286437,3.561190228779403e-08,0.02681098,300000000,ok,
45951522,2025-10-10T22:45:23.591926+00:00,5418240,9746731,12,103072,0.103072,1.9023151429246396e-08,0.0180608,300000000,ok,
45951523,2025-10-10T22:45:24.722579+00:00,4418388,15966975,6,169517,0.169517,3.836625484226374e-08,0.01472796,300000000,ok,
45951524,2025-10-10T22:45:26.039321+00:00,5217921,9969228,11,139467,0.139467,2.672846139295708e-08,0.01739307,300000000,ok,
45951525,2025-10-10T22:45:27.138299+00:00,3144391,6643780,7,88443,0.088443,2.812722718008034e-08,0.010481303333333334,300000000,ok,
45951526,2025-10-10T22:45:28.406901+00:00,0,0,0,0,0.0,0.0,0.0,300000000,ok,
45951527,2025-10-10T22:45:29.474475+00:00,63696513,141684059,104,2000021,2.000021,3.1399222748661294e-08,0.21232171,300000000,ok,
45951528,2025-10-10T22:45:30.505760+00:00,2490963,4294912,5,55054,0.055054,2.2101492474998625e-08,0.00830321,300000000,ok,
45951529,2025-10-10T22:45:32.515547+00:00,8325623,24598780,14,301229,0.301229,3.618095606779217e-08,0.027752076666666667,300000000,ok,
45951530,2025-10-10T22:45:33.597156+00:00,1939843,2569443,3,28031,0.028031,1.4450138490589188e-08,0.006466143333333334,300000000,ok,
45951531,2025-10-10T22:45:34.662476+00:00,5475390,7454777,10,88639,0.088639,1.6188618527629996e-08,0.0182513,300000000,ok,
45951532,2025-10-10T22:45:36.703292+00:00,3577000,17177536,6,200990,0.20099,5.618954431087504e-08,0.011923333333333333,300000000,ok,
45951533,2025-10-10T22:45:37.770336+00:00,2970823,5895629,6,60571,0.060571,2.0388626316680596e-08,0.009902743333333333,300000000,ok,
45951534,2025-10-10T22:45:38.965594+00:00,7361325,12219742,12,241337,0.241337,3.278445116877736e-08,0.02453775,300000000,ok,
45951535,2025-10-10T22:45:40.047493+00:00,6289368,20459064,12,302512,0.302512,4.809895048278301e-08,0.02096456,300000000,ok,
45951536,2025-10-10T22:45:41.043353+00:00,473481,682693,1,0,0.0,0.0,0.00157827,300000000,ok,
45951537,2025-10-10T22:45:42.062301+00:00,3141230,6763064,7,76660,0.07666,2.4404453032729218e-08,0.010470766666666667,300000000,ok,
45951538,2025-10-10T22:45:43.116378+00:00,5003838,16639101,7,174264,0.174264,3.482606751057888e-08,0.01667946,300000000,ok,
45951539,2025-10-10T22:45:44.264980+00:00,7372482,12940190,12,252353,0.252353,3.422904253954096e-08,0.02457494,300000000,ok,
45951540,2025-10-10T22:45:45.521229+00:00,5393775,9708002,10,211542,0.211542,3.9219655992324485e-08,0.01797925,300000000,ok,
45951541,2025-10-10T22:45:46.677321+00:00,4617415,17635374,8,185873,0.185873,4.025477458707957e-08,0.015391383333333333,300000000,ok,
45951542,2025-10-10T22:45:47.827457+00:00,3418031,5777551,7,109624,0.109624,3.2072266167275835e-08,0.011393436666666666,300000000,ok,
45951543,2025-10-10T22:45:48.867044+00:00,5035407,7246402,7,104387,0.104387,2.073059834090869e-08,0.01678469,300000000,ok,
45951544,2025-10-10T22:45:50.074670+00:00,5291431,17325169,13,180173,0.180173,3.4049957374479606e-08,0.017638103333333332,300000000,ok,
