epsilon_0j,alpha_outflow,distribution,final_load,avg_load,load_std,load_inflation,converged
15.8,0.29000000000000004,Bimodal,0.5,0.5000787874,0.025553495718779677,0.00015757480000000434,True
15.8,0.28,Bimodal,0.5,0.5000788258000001,0.02555993936152211,0.00015765160000014156,True
15.8,0.27,Bimodal,0.5,0.5000788774,0.025567797805467984,0.00015775480000002062,True
15.8,0.26,Bimodal,0.5,0.5000789358,0.02557689978357397,0.00015787159999991474,True
15.8,0.25,Bimodal,0.5,0.5000790011999999,0.02558708217679505,0.000158002399999857,True
15.8,0.24000000000000002,Bimodal,0.5,0.500079073,0.02559817846470747,0.00015814599999997014,True
15.8,0.23,Bimodal,0.5,0.5000791502,0.025610043111921516,0.00015830040000008871,True
15.8,0.22,Bimodal,0.5,0.5000792314,0.025622526740709427,0.00015846279999998103,True
15.8,0.21000000000000002,Bimodal,0.5,0.5000793165999999,0.025635476332772248,0.00015863319999986913,True
15.8,0.2,Bimodal,0.5,0.5000794036,0.025648770109873435,0.0001588072000000551,True
15.8,0.19,Bimodal,0.5,0.5000794922,0.025662268267143927,0.00015898440000006175,True
15.8,0.18000000000000002,Bimodal,0.5,0.5000795808,0.02567584893307246,0.0001591616000000684,True
15.8,0.17,Bimodal,0.5,0.5000796694,0.025689392194537582,0.00015933880000007505,True
15.8,0.16,Bimodal,0.5,0.5000797566,0.025702780066163708,0.00015951320000007208,True
15.8,0.15000000000000002,Bimodal,0.5,0.5000798434,0.025715900248600976,0.0001596868000000029,True
15.8,0.14,Bimodal,0.5,0.5000799266,0.025728656065783978,0.00015985320000000414,True
15.8,0.13,Bimodal,0.5,0.5000800078000001,0.025740937008519222,0.0001600156000001185,True
15.8,0.12,Bimodal,0.5,0.5000800826,0.025752662553116562,0.00016016520000006196,True
15.8,0.11,Bimodal,0.5,0.5000801566,0.0257637388914344,0.00016031320000009508,True
15.8,0.09999999999999999,Bimodal,0.5,0.5000802254,0.0257740809737574,0.00016045079999993384,True
15.8,0.09,Bimodal,0.5,0.5000802867999999,0.025783628841072555,0.0001605735999998803,True
15.8,0.08,Bimodal,0.5,0.5000803431999999,0.025792304313538454,0.00016068639999988754,True
